biz_date,biz_hour,post_count
20160111,18,7182
20160111,19,3929
20160111,20,2041
20160111,21,1298
20160111,22,618
20160111,23,243
20160112,00,40
20160112,01,39
20160112,02,18
20160112,06,96
20160112,07,563
20160112,08,8024
20160112,09,31989
20160112,10,42050
20160112,11,35797
20160112,12,24564
20160112,13,16001
20160112,14,15269
20160112,15,19120
20160112,16,17380
20160112,17,11942
20160112,18,7084
20160112,19,3537
20160112,20,2036
20160112,21,1307
20160112,22,587
20160112,23,151
20160113,00,14
20160113,01,8
20160113,03,8
20160113,05,7
20160113,06,83
20160113,07,698
20160113,08,7955
20160113,09,33364
20160113,10,43728
20160113,11,36468
20160113,12,25022
20160113,13,16071
20160113,14,16243
20160113,15,20357
20160113,16,19661
20160113,17,13580
20160113,18,7934
20160113,19,3796
20160113,20,2066
20160113,21,1287
20160113,22,747
20160113,23,215
20160114,00,71
20160114,01,48
20160114,02,2
20160114,03,31
20160114,06,126
20160114,07,732
20160114,08,7784
20160114,09,32391
20160114,10,43261
20160114,11,38872
20160114,12,26818
20160114,13,17581
20160114,14,16451
20160114,15,20459
20160114,16,19996
20160114,17,13933
20160114,18,9001
20160114,19,4152
20160114,20,2457
20160114,21,1417
20160114,22,546
20160114,23,223
20160115,00,26
20160115,01,40
20160115,06,213
20160115,07,628
20160115,08,6741
20160115,09,31415
20160115,10,41887
20160115,11,39626
20160115,12,27903
20160115,13,18025
20160115,14,15956
20160115,15,20723
20160115,16,19672
20160115,17,14599
20160115,18,9466
20160115,19,5309
20160115,20,3166
20160115,21,1768
20160115,22,757
20160115,23,222
20160116,00,112
20160116,01,48
20160116,02,20
20160116,05,24
20160116,06,107
20160116,07,659
20160116,08,6479
20160116,09,28444
20160116,10,40550
20160116,11,38109
20160116,12,27548
20160116,13,18972
20160116,14,17234
20160116,15,21855
20160116,16,20308
20160116,17,14165
20160116,18,8445
20160116,19,4287
20160116,20,2376
20160116,21,1539
20160116,22,538
20160116,23,139
20160117,00,59
20160117,01,21
20160117,02,31
20160117,06,44
20160117,07,532
20160117,08,5919
20160117,09,24594
20160117,10,37133
20160117,11,35471
20160117,12,26248
20160117,13,18841
20160117,14,17837
20160117,15,21453
20160117,16,19513
20160117,17,14038
20160117,18,7855
20160117,19,4363
20160117,20,2291
20160117,21,1505
20160117,22,823
20160117,23,344
20160118,00,59
20160118,01,11
20160118,02,11
20160118,03,32
20160118,06,130
20160118,07,757
20160118,08,7971
20160118,09,31111
20160118,10,40623
20160118,11,37297
20160118,12,29588
20160118,13,19328
20160118,14,17693
20160118,15,20405
20160118,16,18940
20160118,17,14797
20160118,18,9780
20160118,19,5655
20160118,20,3073
20160118,21,1785
20160118,22,1012
20160118,23,431
20160119,00,110
20160119,01,55
20160119,02,35
20160119,03,35
20160119,05,11
20160119,06,157
20160119,07,962
20160119,08,6613
20160119,09,31646
20160119,10,46057
20160119,11,40805
20160119,12,29798
20160119,13,19904
20160119,14,17008
20160119,15,22713
20160119,16,21843
20160119,17,17176
20160119,18,11799
20160119,19,6277
20160119,20,3528
20160119,21,2299
20160119,22,1073
20160119,23,368
20160120,00,86
20160120,01,10
20160120,02,19
20160120,03,20
20160120,05,22
20160120,06,132
20160120,07,832
20160120,08,5724
20160120,09,30682
20160120,10,43331
20160120,11,40816
20160120,12,32149
20160120,13,20993
20160120,14,18897
20160120,15,22570
20160120,16,23233
20160120,17,19114
20160120,18,13709
20160120,19,7811
20160120,20,4087
20160120,21,2902
20160120,22,1598
20160120,23,505
20160121,00,225
20160121,01,85
20160121,02,9
20160121,04,21
20160121,05,7
20160121,06,52
20160121,07,889
20160121,08,5511
20160121,09,27737
20160121,10,42516
20160121,11,42240
20160121,12,33635
20160121,13,23272
20160121,14,19196
20160121,15,22648
20160121,16,23868
20160121,17,20825
20160121,18,15004
20160121,19,8550
20160121,20,4937
20160121,21,3032
20160121,22,1753
20160121,23,650
20160122,00,241
20160122,01,102
20160122,02,30
20160122,03,26
20160122,05,33
20160122,06,106
20160122,07,736
20160122,08,5690
20160122,09,26529
20160122,10,41518
20160122,11,40197
20160122,12,33770
20160122,13,22597
20160122,14,19525
20160122,15,22262
20160122,16,23276
20160122,17,20151
20160122,18,14964
20160122,19,9068
20160122,20,5129
20160122,21,3238
20160122,22,2055
20160122,23,892
20160123,00,323
20160123,01,66
20160123,02,32
20160123,03,54
20160123,05,7
20160123,06,88
20160123,07,831
20160123,08,4472
20160123,09,21313
20160123,10,36204
20160123,11,37808
20160123,12,31007
20160123,13,21964
20160123,14,19957
20160123,15,22272
20160123,16,22833
20160123,17,18552
20160123,18,12707
20160123,19,7252
20160123,20,3745
20160123,21,2909
20160123,22,1725
20160123,23,779
20160124,00,279
20160124,01,96
20160124,02,87
20160124,03,16
20160124,04,10
20160124,05,8
20160124,06,79
20160124,07,599
20160124,08,4403
20160124,09,19499
20160124,10,33103
20160124,11,33854
20160124,12,28690
20160124,13,21304
20160124,14,20626
20160124,15,22724
20160124,16,23277
20160124,17,20191
20160124,18,13850
20160124,19,8065
20160124,20,5169
20160124,21,3596
20160124,22,1467
20160124,23,485
20160125,00,453
20160125,01,267
20160125,02,89
20160125,03,28
20160125,05,4
20160125,06,79
20160125,07,946
20160125,08,6500
20160125,09,25126
20160125,10,37191
20160125,11,38548
20160125,12,33842
20160125,13,26016
20160125,14,23218
20160125,15,23995
20160125,16,24572
20160125,17,22489
20160125,18,17730
20160125,19,12229
20160125,20,7488
20160125,21,4993
20160125,22,3275
20160125,23,1318
20160126,00,708
20160126,01,340
20160126,02,107
20160126,03,32
20160126,06,114
20160126,07,944
20160126,08,6640
20160126,09,27848
20160126,10,40601
20160126,11,39940
20160126,12,33758
20160126,13,24861
20160126,14,21244
20160126,15,24310
20160126,16,23944
20160126,17,21621
20160126,18,15321
20160126,19,9874
20160126,20,7370
20160126,21,4476
20160126,22,2862
20160126,23,1098
20160127,00,420
20160127,01,178
20160127,02,150
20160127,03,73
20160127,04,10
20160127,06,39
20160127,07,768
20160127,08,6224
20160127,09,27927
20160127,10,39778
20160127,11,40063
20160127,12,34930
20160127,13,24598
20160127,14,22187
20160127,15,24867
20160127,16,23801
20160127,17,20869
20160127,18,15521
20160127,19,9387
20160127,20,5514
20160127,21,4919
20160127,22,3304
20160127,23,1121
20160128,00,559
20160128,01,304
20160128,02,41
20160128,03,28
20160128,04,10
20160128,05,33
20160128,06,95
20160128,07,797
20160128,08,6268
20160128,09,25480
20160128,10,37462
20160128,11,38774
20160128,12,32381
20160128,13,24060
20160128,14,21604
20160128,15,23827
20160128,16,22789
20160128,17,19387
20160128,18,13566
20160128,19,8651
20160128,20,5714
20160128,21,3243
20160128,22,1927
20160128,23,891
20160129,00,440
20160129,01,158
20160129,02,55
20160129,05,12
20160129,06,116
20160129,07,900
20160129,08,6752
20160129,09,28655
20160129,10,39734
20160129,11,38154
20160129,12,31738
20160129,13,24264
20160129,14,21210
20160129,15,23749
20160129,16,22311
20160129,17,18349
20160129,18,12756
20160129,19,8653
20160129,20,5949
20160129,21,4208
20160129,22,2257
20160129,23,1407
20160130,00,673
20160130,01,141
20160130,02,117
20160130,03,53
20160130,04,22
20160130,05,33
20160130,06,160
20160130,07,735
20160130,08,7755
20160130,09,31280
20160130,10,40502
20160130,11,36131
20160130,12,26146
20160130,13,17741
20160130,14,19353
20160130,15,20927
20160130,16,19710
20160130,17,15003
20160130,18,9352
20160130,19,5258
20160130,20,3091
20160130,21,2246
20160130,22,1303
20160130,23,707
20160131,00,336
20160131,01,54
20160131,02,86
20160131,03,37
20160131,04,13
20160131,05,32
20160131,06,65
20160131,07,630
20160131,08,8723
20160131,09,31002
20160131,10,35085
20160131,11,28908
20160131,12,19724
20160131,13,15371
20160131,14,14999
20160131,15,16893
20160131,16,13746
20160131,17,9643
20160131,18,5469
20160131,19,2859
20160131,20,1526
20160131,21,908
20160131,22,466
20160131,23,184
20160201,00,49
20160201,01,25
20160201,02,34
20160201,03,6
20160201,04,16
20160201,06,33
20160201,07,509
20160201,08,7815
20160201,09,23883
20160201,10,28263
20160201,11,23424
20160201,12,17322
20160201,13,12487
20160201,14,12504
20160201,15,13302
20160201,16,11254
20160201,17,9191
20160201,18,5230
20160201,19,2662
20160201,20,1441
20160201,21,858
20160201,22,379
20160201,23,206
20160202,00,88
20160202,01,17
20160202,04,1
20160202,06,2
20160202,07,222
20160202,08,6527
20160202,09,23720
20160202,10,23867
20160202,11,18743
20160202,12,13137
20160202,13,6749
20160202,14,8497
20160202,15,11502
20160202,16,9740
20160202,17,7509
20160202,18,4650
20160202,19,2055
20160202,20,1014
20160202,21,505
20160202,22,195
20160202,23,91
20160203,00,9
20160203,01,2
20160203,04,2
20160203,05,22
20160203,06,53
20160203,07,124
20160203,08,5492
20160203,09,19716
20160203,10,19390
20160203,11,14605
20160203,12,10771
20160203,13,7629
20160203,14,7752
20160203,15,8710
20160203,16,8148
20160203,17,6381
20160203,18,3773
20160203,19,1712
20160203,20,790
20160203,21,363
20160203,22,175
20160203,23,18
20160204,00,2
20160204,06,9
20160204,07,58
20160204,08,4160
20160204,09,15062
20160204,10,15221
20160204,11,11802
20160204,12,7798
20160204,13,5377
20160204,14,5920
20160204,15,6864
20160204,16,6585
20160204,17,4995
20160204,18,2914
20160204,19,998
20160204,20,571
20160204,21,223
20160204,22,79
20160204,23,6
20160205,00,2
20160205,02,1
20160205,06,7
20160205,07,80
20160205,08,3607
20160205,09,11266
20160205,10,10331
20160205,11,7328
20160205,12,4533
20160205,13,3230
20160205,14,3823
20160205,15,4522
20160205,16,4910
20160205,17,3406
20160205,18,1778
20160205,19,659
20160205,20,312
20160205,21,154
20160205,22,50
20160205,23,3
20160206,05,1
20160206,06,2
20160206,07,71
20160206,08,2472
20160206,09,6989
20160206,10,6220
20160206,11,4277
20160206,12,2612
20160206,13,2136
20160206,14,2421
20160206,15,2491
20160206,16,2390
20160206,17,1597
20160206,18,997
20160206,19,292
20160206,20,107
20160206,21,59
20160206,22,22
20160206,23,1
20160207,06,3
20160207,07,38
20160207,08,575
20160207,09,2409
20160207,10,2981
20160207,11,2049
20160207,12,1249
20160207,13,844
20160207,14,868
20160207,15,835
20160207,16,474
20160207,17,280
20160207,18,87
20160207,19,5
20160208,02,1
20160208,05,1
20160208,07,14
20160208,08,222
20160208,09,760
20160208,10,1126
20160208,11,1045
20160208,12,515
20160208,13,379
20160208,14,347
20160208,15,328
20160208,16,379
20160208,17,211
20160208,18,97
20160208,19,17
20160208,20,6
20160208,21,3
20160209,06,7
20160209,07,9
20160209,08,343
20160209,09,1110
20160209,10,1480
20160209,11,1259
20160209,12,796
20160209,13,499
20160209,14,413
20160209,15,508
20160209,16,548
20160209,17,278
20160209,18,106
20160209,19,37
20160209,20,11
20160210,00,1
20160210,06,10
20160210,07,10
20160210,08,366
20160210,09,1098
20160210,10,1384
20160210,11,1240
20160210,12,706
20160210,13,537
20160210,14,437
20160210,15,458
20160210,16,383
20160210,17,206
20160210,18,63
20160210,19,17
20160210,20,4
20160210,21,2
20160211,06,1
20160211,07,62
20160211,08,394
20160211,09,1591
20160211,10,1811
20160211,11,1283
20160211,12,829
20160211,13,669
20160211,14,758
20160211,15,655
20160211,16,511
20160211,17,361
20160211,18,149
20160211,19,44
20160211,20,1
20160211,21,2
20160211,22,22
20160212,06,1
20160212,07,4
20160212,08,495
20160212,09,1896
20160212,10,2361
20160212,11,1751
20160212,12,1064
20160212,13,669
20160212,14,896
20160212,15,858
20160212,16,554
20160212,17,268
20160212,18,168
20160212,19,64
20160212,20,31
20160212,21,40
20160212,22,1
20160212,23,1
20160213,01,2
20160213,07,15
20160213,08,544
20160213,09,2119
20160213,10,2748
20160213,11,2342
20160213,12,1371
20160213,13,1017
20160213,14,1054
20160213,15,1146
20160213,16,941
20160213,17,325
20160213,18,181
20160213,19,68
20160213,20,6
20160213,21,3
20160213,22,14
20160214,06,1
20160214,07,22
20160214,08,1370
20160214,09,6216
20160214,10,7558
20160214,11,4709
20160214,12,2456
20160214,13,1868
20160214,14,2475
20160214,15,2669
20160214,16,2001
20160214,17,1058
20160214,18,454
20160214,19,155
20160214,20,59
20160214,21,54
20160214,22,14
20160214,23,1
20160215,00,2
20160215,06,3
20160215,07,58
20160215,08,3031
20160215,09,9838
20160215,10,8892
20160215,11,5859
20160215,12,3666
20160215,13,3171
20160215,14,4115
20160215,15,4854
20160215,16,3916
20160215,17,2156
20160215,18,1010
20160215,19,424
20160215,20,188
20160215,21,47
20160215,22,1
20160215,23,7
20160216,04,1
20160216,05,2
20160216,07,52
20160216,08,5487
20160216,09,17884
20160216,10,20581
20160216,11,15834
20160216,12,10012
20160216,13,7810
20160216,14,9415
20160216,15,11096
20160216,16,9216
20160216,17,4938
20160216,18,2247
20160216,19,789
20160216,20,368
20160216,21,204
20160216,22,91
20160216,23,61
20160217,00,3
20160217,06,2
20160217,07,121
20160217,08,6627
20160217,09,26685
20160217,10,35652
20160217,11,30941
20160217,12,21001
20160217,13,15640
20160217,14,15218
20160217,15,19484
20160217,16,16844
20160217,17,10839
20160217,18,5258
20160217,19,2425
20160217,20,1128
20160217,21,815
20160217,22,373
20160217,23,154
20160218,00,32
20160218,01,20
20160218,02,22
20160218,06,5
20160218,07,303
20160218,08,8019
20160218,09,33255
20160218,10,43461
20160218,11,39456
20160218,12,28300
20160218,13,18824
20160218,14,19448
20160218,15,22813
20160218,16,21229
20160218,17,15101
20160218,18,8997
20160218,19,4500
20160218,20,3003
20160218,21,2105
20160218,22,936
20160218,23,420
20160219,00,141
20160219,01,26
20160219,03,46
20160219,05,22
20160219,06,6
20160219,07,472
20160219,08,8767
20160219,09,33892
20160219,10,46678
20160219,11,41877
20160219,12,31641
20160219,13,21996
20160219,14,21457
20160219,15,24808
20160219,16,22532
20160219,17,16501
20160219,18,11049
20160219,19,6106
20160219,20,3913
20160219,21,2509
20160219,22,1450
20160219,23,391
20160220,00,255
20160220,01,61
20160220,03,8
20160220,05,13
20160220,06,50
20160220,07,683
20160220,08,9350
20160220,09,34067
20160220,10,47577
20160220,11,42341
20160220,12,30944
20160220,13,21958
20160220,14,21792
20160220,15,26143
20160220,16,25114
20160220,17,17747
20160220,18,10617
20160220,19,6217
20160220,20,3675
20160220,21,2445
20160220,22,1661
20160220,23,446
20160221,00,204
20160221,01,126
20160221,02,159
20160221,03,27
20160221,04,12
20160221,05,9
20160221,06,147
20160221,07,911
20160221,08,9332
20160221,09,33489
20160221,10,45511
20160221,11,40528
20160221,12,29303
20160221,13,21517
20160221,14,21853
20160221,15,26097
20160221,16,23382
20160221,17,16517
20160221,18,10043
20160221,19,5430
20160221,20,3177
20160221,21,2137
20160221,22,1312
20160221,23,512
20160222,00,133
20160222,01,94
20160222,02,64
20160222,03,53
20160222,04,47
20160222,05,15
20160222,06,187
20160222,07,1118
20160222,08,10762
20160222,09,34167
20160222,10,43751
20160222,11,38832
20160222,12,31798
20160222,13,21933
20160222,14,22480
20160222,15,24132
20160222,16,21442
20160222,17,16765
20160222,18,10223
20160222,19,5954
20160222,20,3116
20160222,21,2260
20160222,22,1409
20160222,23,615
20160223,00,261
20160223,01,90
20160223,02,58
20160223,03,39
20160223,04,11
20160223,05,13
20160223,06,42
20160223,07,1048
20160223,08,11415
20160223,09,37597
20160223,10,47041
20160223,11,40249
20160223,12,28409
20160223,13,19271
20160223,14,19801
20160223,15,22760
20160223,16,19763
20160223,17,13822
20160223,18,8820
20160223,19,5047
20160223,20,2897
20160223,21,2067
20160223,22,1219
20160223,23,544
20160224,00,206
20160224,01,114
20160224,02,21
20160224,04,31
20160224,05,59
20160224,06,122
20160224,07,987
20160224,08,13200
20160224,09,41026
20160224,10,49493
20160224,11,38851
20160224,12,26176
20160224,13,18122
20160224,14,18933
20160224,15,24015
20160224,16,20711
20160224,17,13512
20160224,18,8705
20160224,19,3972
20160224,20,2670
20160224,21,1598
20160224,22,719
20160224,23,402
20160225,00,246
20160225,01,7
20160225,02,10
20160225,03,10
20160225,06,98
20160225,07,681
20160225,08,11787
20160225,09,42757
20160225,10,51420
20160225,11,42508
20160225,12,28503
20160225,13,19253
20160225,14,19615
20160225,15,24607
20160225,16,21948
20160225,17,15376
20160225,18,9436
20160225,19,4606
20160225,20,1962
20160225,21,1547
20160225,22,812
20160225,23,562
20160226,00,141
20160226,01,18
20160226,02,60
20160226,05,43
20160226,06,120
20160226,07,731
20160226,08,11939
20160226,09,43739
20160226,10,52858
20160226,11,43552
20160226,12,29936
20160226,13,19135
20160226,14,20343
20160226,15,24383
20160226,16,22592
20160226,17,15946
20160226,18,9415
20160226,19,5280
20160226,20,2766
20160226,21,1382
20160226,22,1135
20160226,23,448
20160227,00,73
20160227,01,17
20160227,05,39
20160227,06,76
20160227,07,780
20160227,08,11726
20160227,09,41413
20160227,10,51926
20160227,11,42563
20160227,12,27644
20160227,13,18947
20160227,14,19360
20160227,15,24747
20160227,16,22533
20160227,17,14522
20160227,18,7688
20160227,19,3811
20160227,20,2291
20160227,21,1368
20160227,22,727
20160227,23,349
20160228,00,130
20160228,01,17
20160228,02,12
20160228,03,20
20160228,05,67
20160228,06,110
20160228,07,915
20160228,08,12046
20160228,09,38808
20160228,10,49078
20160228,11,39753
20160228,12,27179
20160228,13,18905
20160228,14,19103
20160228,15,24745
20160228,16,22091
20160228,17,13903
20160228,18,7780
20160228,19,3910
20160228,20,2190
20160228,21,1036
20160228,22,693
20160228,23,136
20160301,00,119
20160301,01,9
20160301,04,1
20160301,05,8
20160301,06,86
20160301,07,898
20160301,08,15465
20160301,09,46894
20160301,10,54548
20160301,11,41697
20160301,12,27130
20160301,13,17115
20160301,14,18971
20160301,15,24191
20160301,16,21157
20160301,17,13848
20160301,18,7949
20160301,19,4158
20160301,20,1803
20160301,21,1338
20160301,22,625
20160301,23,223
20160302,00,28
20160302,01,1
20160302,03,1
20160302,04,1
20160302,05,65
20160302,06,213
20160302,07,949
20160302,08,15065
20160302,09,48278
20160302,10,55515
20160302,11,43519
20160302,12,28122
20160302,13,17831
20160302,14,19905
20160302,15,25560
20160302,16,23533
20160302,17,15792
20160302,18,9747
20160302,19,4612
20160302,20,2119
20160302,21,1617
20160302,22,838
20160302,23,239
20160303,00,71
20160303,01,10
20160303,02,6
20160303,05,17
20160303,06,122
20160303,07,949
20160303,08,14284
20160303,09,49376
20160303,10,58785
20160303,11,46300
20160303,12,29666
20160303,13,18614
20160303,14,20016
20160303,15,26613
20160303,16,24860
20160303,17,17409
20160303,18,11139
